username,rating,text,date,ct,company
"{'name': 'Narendra Thakur', 'link': 'https://www.google.com/maps/contrib/111722381847868782299?hl=en-US', 'contributor_id': '111722381847868782299', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV1OeKplXenSjTEm1tIKD788bWdwAHyQeVzcoEDjthnf2AxVQQ-Gw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 64, 'photos': 36}",5.0,It is one of the best conpany and all supporting staff and good working environment,5 years ago,pune,Noetic Labs
"{'name': 'Ganesh Bhor', 'link': 'https://www.google.com/maps/contrib/117117530981447912400?hl=en-US', 'contributor_id': '117117530981447912400', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUKBOqk5PkeG6UDNj1tsb-FFKLOOMFZsH9wj_l5k56WoAKcH0JoFw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 34, 'photos': 2}",4.0,Good place for freshers,6 years ago,pune,Noetic Labs
"{'name': 'Yugandhara Pannase', 'link': 'https://www.google.com/maps/contrib/111380157786032151792?hl=en-US', 'contributor_id': '111380157786032151792', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVlw-TgAAPgvHjDti3CUWCB509G0DDLyVAwfxlNC3tfqAVCwBL1=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 10, 'photos': 19}",5.0,I want to work here,5 years ago,pune,Noetic Labs
"{'name': 'Vishwajeet Rajeshirke', 'link': 'https://www.google.com/maps/contrib/101366543926823918396?hl=en-US', 'contributor_id': '101366543926823918396', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWwzZBA0pS5JVw7m7C_d8ZBzuLjuqnSamJpLo55P6UU_3jTrwNpsQ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 16, 'photos': 124}",5.0,Good place to work,2 years ago,pune,Noetic Labs
"{'name': 'Vijay Chavan', 'link': 'https://www.google.com/maps/contrib/111536258473611104967?hl=en-US', 'contributor_id': '111536258473611104967', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX1zem8cI_VJP-uQXXF1u1nCP_gj6Lnk9KabBZ4paQiQcuQgZd-=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 30, 'photos': 0}",3.0,Nice infrastructure,4 years ago,pune,Noetic Labs
"{'name': 'ASHISH INGLE ツ', 'link': 'https://www.google.com/maps/contrib/115977831565519453770?hl=en-US', 'contributor_id': '115977831565519453770', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU2iQQG1RRPoT76OdKrpLTEFpFJ5eBZcQZkcuUbhShOd0Xo0aQK8g=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 10, 'photos': 0}",4.0,,a year ago,pune,Noetic Labs
"{'name': 'kinjal construction', 'link': 'https://www.google.com/maps/contrib/108726931757990231703?hl=en-US', 'contributor_id': '108726931757990231703', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJYfZ0dzxi_VXFcaedYfvqfxYzzLy9cScqwAKLpBhkg9fXKAw=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,Overall Technical staff gave us proper & in detail training & solve every single query . Thank you .,3 weeks ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'Finance Digitactix', 'link': 'https://www.google.com/maps/contrib/103497220876058583639?hl=en-US', 'contributor_id': '103497220876058583639', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKWYViSyA11fG4k-CJen4gVeE-hkgvTHEuquLxwjV__4Hdz1g=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,Experience is expellant with Rahul Morya. He teach us in very good manner. we are very thankful. Keep it up. Thank You So Much!,9 months ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'saurabh bhalerao', 'link': 'https://www.google.com/maps/contrib/113958493285105355928?hl=en-US', 'contributor_id': '113958493285105355928', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUZBkIPfNRsOlh1FgZYsQHSj4GiygMnXMWR5rqqfsCdN6BmDE2s=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,Antraweb Technologies Pvt. Ltd. has been a game-changer for our business. Their expertise in Tally support and customization is unparalleled. Their team seamlessly integrated our systems and provided innovative solutions that have significantly improved our productivity. Their commitment to client satisfaction is truly commendable. I couldn't be happier with the results and highly recommend Antraweb for any Tally-related needs.,a year ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'For YouTube', 'link': 'https://www.google.com/maps/contrib/113927741639963133324?hl=en-US', 'contributor_id': '113927741639963133324', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ7rxZm8-9QGYdYFe8AJPVM5He-Eb27gOtG6Nj6IsG-0O6TOQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"Antraweb Technologies Pvt. Ltd. is a top-notch provider of Tally support, customization, integration, and solutions. Their team is highly knowledgeable and attentive, ensuring that all our needs are met with precision and efficiency. Their seamless integration and tailor-made solutions have greatly improved our business operations. Their expertise and dedication make them a valuable partner for any organization looking to streamline their accounting processes.",a year ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'sneha signext', 'link': 'https://www.google.com/maps/contrib/103597120537051188727?hl=en-US', 'contributor_id': '103597120537051188727', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ0U9gFmXmQovUrqlM1IGYAj_uagF447Ho85vwjxEmw4KQbdw=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"We are happy to get such nice support from Executive. Antraweb is always providing ""Quick and Prompt Services"" to us. Also resolved our tally's  & accounting issues in a quickly. The better this is that his Response time is Very Good and given Accurate solutions.
such very nice experience we have get from Antraweb .

Thanks to give a very nice support .",3 years ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'Anusha Kale', 'link': 'https://www.google.com/maps/contrib/108655247755807064765?hl=en-US', 'contributor_id': '108655247755807064765', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWxOciBv61jarT2hdxFAY2RBZzS-CNxkIS7l5r0O3wEK90I-AmJ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"Munner Shaikh was very professional with proper guidance. He was very soft, speaking very softly and good understanding. I wish him all the best..",a year ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'Akshay Kumbhar (New Arrivals)', 'link': 'https://www.google.com/maps/contrib/103488227349270882248?hl=en-US', 'contributor_id': '103488227349270882248', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUyhI7a4A0MWOZTS2JWugKhlneaQAykP6MYe67M7m14iJphBexv=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 3}",5.0,"Sagar hogade was very professional with proper guiding knowledge. He was very fluently speaking and understanding, speaking very softly and good understanding. I wish him all the best..for the future opportunities",a year ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'Chetan Golatkar', 'link': 'https://www.google.com/maps/contrib/100056057303202233628?hl=en-US', 'contributor_id': '100056057303202233628', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWag_2HJRoSV3lPLA9_N1IQDSoRMONpVxvEZwSiAGeQNRqqU-0c=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 4, 'photos': 18}",5.0,"I'm happy with Antraweb Technologies services  very good services but all credit goes to Mr Anil My all quary is solve by him and  i think company need such a good and smart person. I had got a  exactly service what I was looking for.

The only reason to give 5 stars is the fact that I'm very much happy with service,thank you In future we will definitely look forward 😊",3 years ago,pune,"Antraweb Technologies Pvt. Ltd. - Tally Support, Customization, Integration & Solutions"
"{'name': 'Marshal kant', 'link': 'https://www.google.com/maps/contrib/103689248332796864012?hl=en-GB', 'contributor_id': '103689248332796864012', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXSSQTYB8411aOjhSJuqbiFJKMFkyxGiGspxYVNinu5Ek78mjCLpw=s120-c-rp-mo-br100', 'reviews': 5, 'photos': 0}",5.0,"Synkrama Technologies is a great company to work with. They are very professional and knowledgeable, and they always deliver high-quality work. I would highly recommend them to anyone looking for software development or design services.",7 months ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Deepika Jain', 'link': 'https://www.google.com/maps/contrib/101141583867827775004?hl=en-GB', 'contributor_id': '101141583867827775004', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLP5i9OIg8hW6MOm_r3UJCcS-Y6GBJLWe95EoOXOJXinIhWjg=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Exceptional experience with Synkrama Technologies for our website development! From start to finish, their team demonstrated unparalleled professionalism, delivering a high-quality website that exceeded our expectations. Communication was good, deadlines were met, and the attention to detail was impressive. We highly recommend their website app devlopment services in Pune!",7 months ago,pune,Synkrama Technologies PVT LTD
"{'name': 'yashika verma', 'link': 'https://www.google.com/maps/contrib/116909704756461250513?hl=en-GB', 'contributor_id': '116909704756461250513', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWpuamWBZXeLfkHKvLL8jN5BfL3FWIq43TSWZLaTToRyG0nXCWW=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,I highly recommend this company for website designing and development services. Synkrama Technologies Pvt Ltd would be my first choice for designing or developing your website. Their work is of the highest quality.,7 months ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Vikram Jain', 'link': 'https://www.google.com/maps/contrib/106386122928340791906?hl=en-GB', 'contributor_id': '106386122928340791906', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ13sTyzIUWDB73Aeae2-lkaT7zkC5qrrdNMs3cyu8OgIzUGw=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 5}",5.0,"I am highly satisfied with the Mobile App Development service provided by Synkrama Technologies Pvt Ltd ,a leading mobile app development company in Pune.We decide to select for them because of their responsiveness . The quality of their services is outstanding and they involved us in each step of the development process.",7 months ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Shailesh Yadav', 'link': 'https://www.google.com/maps/contrib/103276096433819131561?hl=en-GB', 'contributor_id': '103276096433819131561', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUOZ6a7bce0kTzpPJjBUQhTDA3yNhg0dfIiNnx9Y-7ahreRgH0=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"I've never worked with such a great team before Synkrama has been the game changer for my business. The way they work, their dedication and most importantly how sound solutions they have towards the business they do is commendable. They are very communicative and completely transparent in their process. I highly recommend them.

Once again, Thank you Synkrama and team for such a wonderful experience. I will continue to use their services.",3 years ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Hassan Nawaz Chattha', 'link': 'https://www.google.com/maps/contrib/118332151517732061448?hl=en-GB', 'contributor_id': '118332151517732061448', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWaIa92zBAwU8Gui8qs-8Z-MGDxOWoErCOvjrL29K74ydITkrM=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,Exceptional service! Synkrama Technologies surpassed my expectations with their top-notch solutions and outstanding customer support. Definitely a five-star experience!,a year ago,pune,Synkrama Technologies PVT LTD
"{'name': 'alexandra gray', 'link': 'https://www.google.com/maps/contrib/116193869514520169616?hl=en-GB', 'contributor_id': '116193869514520169616', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXWSLxoGySbElBrL3tM0j21rIaZkv7iuun5bIbWXtgt_ziQi3G0=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"Synkrama has been a magnificent organization since the beginning. They deal with you like an individual, not a representative. Have been gleaning some useful knowledge of new things since day 1. I've never worked with such an extraordinary group before Synkrama has been a unique advantage for my business.",2 years ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Rathod Impex', 'link': 'https://www.google.com/maps/contrib/100091071260260512832?hl=en-GB', 'contributor_id': '100091071260260512832', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJT_d4T_qp-YM6Z1wV5wW9X8aMWDEnT4VEqrdTqMnC32UAfHg=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,Synkram Technologies PVT LTD is one of the top Ecommerce Development Companies in Bengaluru. Both ecommerce website development and digital marketing services were available here at the best quality.,7 months ago,pune,Synkrama Technologies PVT LTD
"{'name': 'Backup Revogreen', 'link': 'https://www.google.com/maps/contrib/102361170011141822292?hl=en-US', 'contributor_id': '102361170011141822292', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLyjlTxPaq4M01SLl3Qzm_9wGbHujALdAqxpGVA-BhRkhLSFw=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"I recently worked with a bespoke web development company and I'm extremely satisfied with their services. They provided a professional and responsive service, delivering a high-quality product that exceeded my expectations. The team took the time to understand my unique business needs and created a custom solution that effectively met those needs. The website is visually stunning and highly functional. They also provided ongoing support and maintenance to ensure that my website is running smoothly. I highly recommend this company for anyone in need of a custom website solution.",2 years ago,pune,ScroBits Technologies
"{'name': 'Pranav Shirude', 'link': 'https://www.google.com/maps/contrib/106801414188081784470?hl=en-US', 'contributor_id': '106801414188081784470', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWYeLiZ9vpOD6WW_zqH-qcI3gl0VHFrkDFkUxGgvmXhO8K69ti2vA=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 18, 'photos': 9}",5.0,"I know Arpit and his teammates since college time. They have been facilitating customers since Mid 2020 with absolute trust and transparency. Their Customer First Approach made them finest of all. If I would have been organization and wanted to set up a team of MERN developers, I would go with them any day with my eyes closed",a year ago,pune,ScroBits Technologies
"{'name': 'Sahil Hariyani', 'link': 'https://www.google.com/maps/contrib/117654837078669781368?hl=en-US', 'contributor_id': '117654837078669781368', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU5vB4JtzcbufL2UyVJgeKyP2iHj3Uy1iBatDTM3mpnccvdj-Ty=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 3}",5.0,"Best company for customised End-to-End IT, Web, Mobile development, They make really good design, understand the business and provide perfect solution as per needs; I really appreciate the SEO optimisation efforts they take and the way they educate business owners about digital strategies.

I shared multiple references to this company as they always provide good Quality.",2 years ago,pune,ScroBits Technologies
"{'name': 'nikhil patil', 'link': 'https://www.google.com/maps/contrib/100009334389245794483?hl=en-US', 'contributor_id': '100009334389245794483', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXfcXIbqsp6fRfH78BqdFYzjEiGCm2SBc4d-JMfDBKDb2-LJAaR=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Great IT company to work at! I joined as a software automation tester, team helped me a lot in the early days& the best part is their believe and trust in me, they trusted on me to carry on full fledged test and asked me to set the testing flow for team.
Great opportunities and learning.
Thanks",2 years ago,pune,ScroBits Technologies
"{'name': 'Ashvini Khankule', 'link': 'https://www.google.com/maps/contrib/103244365509604096640?hl=en-US', 'contributor_id': '103244365509604096640', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLIZkzcJz0Q_MhZw28B9gClqy9i-SdS6m0gVh8Td0_bbNbn_A=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"A nice company to become technically fit for the future, good people, supportive, talented and skillful people, good environment between the team and all  employees in the firm.",9 months ago,pune,ScroBits Technologies
"{'name': 'Somesh Bhosale', 'link': 'https://www.google.com/maps/contrib/110335563677546678331?hl=en-US', 'contributor_id': '110335563677546678331', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWoOYdoLJBkx6NxCQfxVUiWn1dJQa_8BGRHdjblbSJikh4pXkVI=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Scrobits Technologies provides top-notch software development solutions and excels in delivering innovative cloud-native solutions with exceptional UI/UX. Their company culture is vibrant, fostering a fun-loving atmosphere through parties and cricket matches, creating a close-knit team. They value outings to promote team bonding and relaxation. Moreover, Scrobits Technologies offers great growth and learning opportunities, enabling individuals to enhance their skills and reach new heights. Highly recommended for their cutting-edge solutions, enjoyable culture, and continuous development.",a year ago,pune,ScroBits Technologies
"{'name': 'Mayur Gaware', 'link': 'https://www.google.com/maps/contrib/115095088687811320630?hl=en-US', 'contributor_id': '115095088687811320630', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU3Q6AqXRh8FK-v81gZtyi8G3t40isocpH3l0OxTV6j-S7b1IE4=s120-c-rp-mo-br100', 'reviews': 5, 'photos': 0}",5.0,"Best software development practices and quality.
I gave a testing interview here, and I am amazed by the well documented procedure and testing templates that they follow.
QMS at its best!
Thank you ScroBits for the opportunity.",2 years ago,pune,ScroBits Technologies
"{'name': 'Prasad Desai', 'link': 'https://www.google.com/maps/contrib/114200645998779838806?hl=en-US', 'contributor_id': '114200645998779838806', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWvh7nG7Vb-SGXpRJHiHUUEYMg-rDJ7Mwlf4yUMeuI-UZ5Csk5wNQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 2}",5.0,A perfect and elegant company which can provide the business solutions up to the mark. Website is so convincing that any of the client can trust on the company easily.,4 years ago,pune,ScroBits Technologies
"{'name': 'anagha shete', 'link': 'https://www.google.com/maps/contrib/104498322423855580723?hl=en-US', 'contributor_id': '104498322423855580723', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVI3YXZEQk4EeGYu4dfSuctJlcnLTO3YeiVsJb3w93IdHcnQG0B7Q=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 16, 'photos': 0}",1.0,"I appeared for an interview at VM3 Tech Solutions last year and had a disappointing experience. Despite following up multiple times with HR (Ms. Anushka), I never received any clear update on whether I was selected or not. My repeated attempts to contact the HR department were ignored, which reflects poorly on their professionalism and communication standards. This lack of transparency and responsiveness was highly frustrating and unprofessional.",2 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Santhosh Srirambhatla', 'link': 'https://www.google.com/maps/contrib/112290174281878909190?hl=en-US', 'contributor_id': '112290174281878909190', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKYkYeB_RWHJ1JtB2zRk797j9v7uQ7gh9xKG9HkZDB8LVb3XQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 0}",5.0,"VM3 Tech provided us with outstanding services to create the web-site, business profile deck, branding and content for the web-site. I was looking for a starter web-site but what they delivered just exceeded all of my expectations. I would recommend VM3 Tech to any company.",5 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Arya', 'link': 'https://www.google.com/maps/contrib/111498511307153012805?hl=en-US', 'contributor_id': '111498511307153012805', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXYsbHaLIhmo8JqWs0u5lXLaggLZgjXusbSJ0OHOGyYKuGA1oY0=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,"The live classes, insights into business strategies in digital marketing, and interactions with Vasanti Ma'am have been incredibly helpful and enriching.",3 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Prashant Singh', 'link': 'https://www.google.com/maps/contrib/108125538214695335120?hl=en-US', 'contributor_id': '108125538214695335120', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKN1lWJYYFkXKKFo1ReBnzrjXTb6_9n4x-fB1-COiHcFvTCwQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",4.0,"The session on advertising was informative, where Vasanti Ma'am explained the different platforms used for advertisements. She went into detail about the functions of each platform and how to use them effectively.",3 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Amit Sawant', 'link': 'https://www.google.com/maps/contrib/106268788892171982446?hl=en-US', 'contributor_id': '106268788892171982446', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKlQGDM-PGNKc_PZJSpzxFJdK_M4ncvp-CypLcGQKHnk9VlWA=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,VM3 Tech Solutions LLP is a very positive team with best creative ideas and they do assist a lot in sales leads and importantly very good feedbacks with a professional a touch. Rgds. /Amit ( Director - Multilogistics),4 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Sameer Alam', 'link': 'https://www.google.com/maps/contrib/105147004483353056506?hl=en-US', 'contributor_id': '105147004483353056506', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKQfgb4EKG1g0XA-N5v1-oIr-vWdIQmAlIrgwqD2OwYvonVlg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"The live classes, combined with cutting-edge strategies in digital marketing and the engaging sessions with Vasanti Ma'am, have been transformative and inspiring.",3 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Himanshu Bhide', 'link': 'https://www.google.com/maps/contrib/104206030967986805284?hl=en-US', 'contributor_id': '104206030967986805284', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKz0jfxD0WvqnhR17pCsdlBIeCWUVoiSiWnjF29P-xcuCJ4cw=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,"🌟 Highly Recommended: Exceptional Service from VM3 Tech Solutions LLP 🌟

I recently had the pleasure of working with VM3 Tech Solutions LLP to create a website for my insurance business, and I couldn’t be more satisfied with the results. The support from the entire team was outstanding.

A special thanks to Mrs. Vasanti Mulajkar, who truly understood my requirements and provided the most appropriate solutions. Her attention to detail and commitment to delivering a high-quality website that meets my business needs were evident throughout the process.

The professionalism, responsiveness, and expertise demonstrated by VM3 Tech Solutions LLP made the entire experience seamless and enjoyable. If you're looking for a team that listens to your needs and delivers beyond expectations, I highly recommend VM3 Tech Solutions LLP.

Thank you, VM3, for a job well done!",7 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Nimisha Khakurdikar', 'link': 'https://www.google.com/maps/contrib/111699331687927316240?hl=en-US', 'contributor_id': '111699331687927316240', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV1N-NxZkSguq1h3dz-R3jwIwCY-3uzSKk1mYGPBeV9bbnm669K=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 6}",5.0,I got a logo desiged for my Firm. Most  Wonderful experience I must say. Quick service with innovative ideas that matches your demands. Well experienced team members. Highly recommended.,9 months ago,pune,VM3 Tech Solutions LLP
"{'name': 'Manager Westros CHS', 'link': 'https://www.google.com/maps/contrib/114754685657167321203?hl=en-US', 'contributor_id': '114754685657167321203', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ4co9r2PvxHyEKI42t_44BZG2GXHO0X3hu3uh3YYPUQlZNfg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"I recently had the pleasure of working with Ascent Software Solutions, and I must say, their professionalism truly stands out. The team's personalized recommendations made a significant difference in my experience. Their commitment to effective service is evident in every interaction, showcasing a dedication to quality that is both refreshing and wonderful. I highly recommend their services to anyone in need.",a week ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Sumit Singh', 'link': 'https://www.google.com/maps/contrib/103087278880561950037?hl=en-US', 'contributor_id': '103087278880561950037', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVu7KZ9BB29Zc68qUqprAtZondRmiQVZ9xqqwvRtDF_HOlcUpr_=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 141, 'photos': 149}",5.0,"Ascent Software Solutions exceeded my expectations with their remarkable customer service. The team's personalized recommendations made a significant difference, ensuring my satisfaction with their effective solutions. Highly recommend their expertise.",a month ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Swapnil Joshi', 'link': 'https://www.google.com/maps/contrib/112152663471457178447?hl=en-US', 'contributor_id': '112152663471457178447', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXqTuco-078jGzw5lSXRugmUNxCoprtjdNklVzOfS3bbHU74TeQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Ascent Software Solutions truly impressed me with their exceptional customer service. Their team is dedicated and always ready to assist, making the entire process smooth and enjoyable. I highly recommend their project management services for their effectiveness and great value. It’s refreshing to see such professionalism and care in action.",a month ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'ICR PAINTS', 'link': 'https://www.google.com/maps/contrib/107881851337198964332?hl=en-US', 'contributor_id': '107881851337198964332', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI2zMLssBdFu26PN_xxNDmnkFXvbCCyA1-Vv22zOHnohwi0Fg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,Ascent Software Solutions provided an exceptional experience with their quick service and personalized recommendations. The professionalism and effectiveness of their team are commendable. I highly recommend this company for anyone seeking satisfying and reliable solutions tailored to their needs.,4 days ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Santosh Ban', 'link': 'https://www.google.com/maps/contrib/116419674355424749449?hl=en-US', 'contributor_id': '116419674355424749449', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX5Y5j3k4LL4Ra5gkE43RGREOrbCbtNLrpKJCB3X3VWIWT_-S4=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 1}",5.0,"I recently had the pleasure of working with Ascent Software Solutions and was thoroughly impressed by their exceptional customer service. The team provided personalized recommendations that truly catered to my needs. The effectiveness of their solutions exceeded my expectations, making for a great experience overall. I highly recommend them for anyone seeking quality and professionalism in their service.",a month ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Vishal Kale', 'link': 'https://www.google.com/maps/contrib/116691994495383881031?hl=en-US', 'contributor_id': '116691994495383881031', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVIMDP3QlGFirHv6FBlo3Ql4WWEEo-JnN_jfSoRseYsWKr6X1M3=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 1}",5.0,"Ascent Software Solutions truly impressed me with their fantastic customer service. The team's expertise and effectiveness in addressing my needs were remarkable. Their personalized recommendations made a real difference, showcasing their commitment to quality and professionalism. Highly recommended.",a month ago,pune,Ascent Software Solutions | Since 2010
"{'name': 'Vijaya Sutar', 'link': 'https://www.google.com/maps/contrib/106540619037117689567?hl=en-US', 'contributor_id': '106540619037117689567', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLccGGgKguBR2eno1N_EJRI3z4h6W3ZhXAicqZJ7TlsG6mo1w=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 1}",5.0,"I recently engaged with Ascent Software Solutions for their project management services, and I was thoroughly impressed. The team demonstrated remarkable efficiency and professionalism throughout the process. Their attention to detail and personalized recommendations truly set them apart. I wholeheartedly recommend their services for anyone seeking quality customer care.",a month ago,pune,Ascent Software Solutions | Since 2010
